u,e,k,min,threshold,value,Topic Recall,Class Entropy,Cluster Entropy,Total Entropy,Mean_Newsworthiness,NumberOfEvents
4,2,3,3,10,10,0.6606,0.8108,0.9143,0.8626,61.18,1272
4,2,4,1,7,2,0.6827,0.9342,0.6627,0.7985,63.15,1324
4,2,4,1,7,3,0.7033,0.8895,0.6794,0.7845,64.41,1329
4,2,4,1,7,5,0.6941,0.9283,0.6786,0.8034,65.47,1329
4,2,4,1,7,10,0.6456,1.0240,0.6973,0.8606,59.09,1282
4,2,4,3,4,1,0.6974,0.6140,0.9494,0.7817,62.62,1343
4,2,4,3,4,3,0.7017,0.6114,0.9627,0.7871,61.38,1356
4,2,4,3,4,5,0.6989,0.7125,0.8441,0.7783,61.96,1356
4,2,4,3,6,5,0.7292,0.5761,0.8833,0.7297,63.15,1365
4,2,4,3,7,1,0.7156,0.7580,0.7774,0.7677,64.34,1349
4,2,5,1,4,1,0.6868,0.7089,0.9407,0.8248,60.89,1321
4,2,5,1,7,3,0.7004,0.7256,0.8225,0.7740,64.24,1339
4,2,5,2,5,1,0.7070,0.9575,0.6047,0.7811,64.14,1346
4,2,5,2,5,4,0.7073,0.7303,0.8009,0.7656,64.98,1361
4,2,5,2,15,4,0.6124,0.8230,0.9972,0.9101,55.09,1234
4,2,5,2,15,5,0.6296,1.0277,0.7825,0.9051,57.23,1233
4,2,5,3,15,5,0.6187,0.7932,1.0242,0.9087,59.07,1242
4,2,5,4,3,2,0.7211,0.5985,0.9398,0.7692,66.42,1361
4,2,5,4,4,5,0.7427,0.7842,0.7281,0.7562,65.33,1378
4,2,5,4,6,1,0.7296,0.9092,0.5966,0.7529,63.01,1372
4,2,5,5,15,3,0.6401,1.0717,0.7073,0.8895,61.53,1249
4,2,5,5,15,5,0.6332,0.7696,1.0526,0.9111,57.48,1249
4,2,6,1,7,4,0.7228,0.5942,0.9205,0.7574,64.04,1344
4,2,6,3,7,10,0.6886,1.0056,0.6687,0.8372,62.31,1321
4,2,6,3,15,1,0.6105,0.9888,0.9119,0.9503,59.70,1236
4,2,6,4,5,1,0.7452,0.6826,0.7439,0.7133,67.88,1374
4,2,6,4,6,2,0.7345,0.6978,0.7831,0.7405,67.16,1386
4,2,6,6,3,5,0.7418,0.8656,0.6194,0.7425,64.17,1370
4,2,6,6,5,3,0.7439,0.6802,0.7807,0.7305,63.96,1390
4,2,6,6,5,10,0.6942,0.8287,0.7645,0.7966,62.16,1329
4,2,10,1,3,3,0.6417,0.8727,0.8624,0.8676,61.20,1280
4,2,10,2,4,5,0.6662,0.7253,0.9225,0.8239,62.53,1303
4,2,10,3,5,3,0.6709,0.6922,0.9578,0.8250,62.36,1320
4,2,10,4,4,5,0.6992,0.9553,0.6463,0.8008,62.22,1322
4,2,10,4,5,5,0.6756,0.8023,0.8275,0.8149,60.64,1328
4,2,10,5,4,5,0.6922,0.7210,0.9248,0.8229,60.41,1325
4,2,10,5,4,10,0.6445,1.0348,0.7226,0.8787,60.38,1279
4,2,10,5,5,10,0.6587,0.8354,0.8827,0.8590,59.37,1284
4,2,10,5,15,10,0.5769,0.8641,1.0428,0.9535,52.97,1186
4,2,10,6,4,10,0.6549,1.0643,0.7009,0.8826,59.32,1277
4,2,10,6,5,1,0.6917,0.9474,0.6301,0.7888,62.20,1316
4,2,10,6,5,4,0.6869,0.8111,0.8437,0.8274,63.76,1329
4,2,10,6,6,5,0.7050,0.9790,0.6049,0.7919,64.02,1329
4,2,10,6,6,10,0.6441,0.8220,0.9620,0.8920,61.04,1283
4,2,10,6,15,3,0.5901,1.0483,0.8910,0.9697,57.94,1214
4,2,10,8,10,2,0.6586,0.7392,1.0007,0.8700,59.48,1281
4,2,10,8,15,3,0.5674,0.8594,1.0874,0.9734,56.74,1202
4,2,15,1,6,10,0.5235,0.8614,1.2396,1.0505,51.88,1131
4,2,15,3,6,1,0.5683,1.1708,0.7782,0.9745,53.68,1166
4,2,15,4,15,4,0.4990,0.9593,1.1581,1.0587,50.61,1105
4,2,15,5,5,4,0.5595,1.0071,1.0312,1.0191,51.81,1177
4,2,15,5,7,2,0.5748,1.0264,0.9726,0.9995,55.69,1174
4,2,15,6,3,5,0.5359,1.0891,0.9989,1.0440,54.62,1167
4,2,15,6,10,10,0.5289,0.9634,1.0650,1.0142,51.22,1135
4,2,15,6,15,10,0.4827,1.1157,1.1152,1.1154,49.70,1083
4,2,15,8,7,1,0.5489,1.1768,0.8164,0.9966,55.65,1158
4,2,15,8,7,4,0.5478,0.8812,1.1771,1.0291,55.03,1165
4,2,15,8,7,10,0.5396,1.0817,0.9331,1.0074,53.85,1139
4,2,15,8,10,3,0.5331,1.0982,0.9219,1.0101,52.94,1150
4,2,20,1,4,2,0.4181,1.1169,1.2364,1.1767,44.78,1002
4,2,20,1,6,1,0.4041,1.3405,1.0317,1.1861,46.23,1002
4,2,20,2,5,3,0.4305,1.2728,1.0471,1.1599,44.33,1011
4,2,20,3,3,4,0.4347,1.2294,1.0985,1.1640,48.37,1011
4,2,20,3,3,10,0.4102,1.2853,1.0957,1.1905,46.19,994
4,2,20,3,4,3,0.4135,1.0137,1.3671,1.1904,44.50,1013
4,2,20,4,6,2,0.4184,1.2010,1.1951,1.1981,44.68,1017
4,2,20,4,6,5,0.4249,1.1353,1.2237,1.1795,45.41,1018
4,2,20,4,6,10,0.4108,1.1639,1.2060,1.1850,47.17,1002
4,2,20,4,7,5,0.4345,1.2384,1.0272,1.1328,45.39,1018
4,2,20,5,6,3,0.4161,1.0204,1.3533,1.1868,46.33,1019
4,2,20,6,5,4,0.4217,1.0621,1.2897,1.1759,46.05,1018
4,2,20,6,10,3,0.4247,1.1339,1.2262,1.1801,43.25,1009
4,2,20,6,10,4,0.4248,1.3146,1.0331,1.1738,47.42,1009
4,2,20,8,3,3,0.4245,1.0360,1.3463,1.1911,45.51,1006
4,2,20,8,6,1,0.4280,1.1190,1.2137,1.1664,43.48,1008
4,2,20,8,10,10,0.3988,1.1190,1.2488,1.1839,42.27,986
4,3,3,1,4,2,0.6821,0.7887,0.8679,0.8283,64.59,1314
4,3,3,1,6,5,0.6972,0.6197,0.9578,0.7888,61.54,1325
4,3,3,1,6,10,0.6536,1.0044,0.7587,0.8816,60.39,1280
4,3,3,2,4,1,0.7041,0.6085,0.9265,0.7675,64.78,1324
4,3,3,3,4,4,0.7206,0.6672,0.8148,0.7410,62.99,1351
4,3,3,3,5,2,0.7017,0.6636,0.8938,0.7787,62.04,1351
4,3,4,1,4,1,0.6925,0.7135,0.9137,0.8136,60.71,1322
4,3,4,2,5,4,0.7358,0.5591,0.9578,0.7584,65.20,1362
4,3,4,2,7,2,0.7129,0.9466,0.5839,0.7652,63.55,1355
4,3,4,2,10,1,0.6970,0.9570,0.6677,0.8123,61.52,1319
4,3,4,2,15,1,0.6066,0.7708,1.0855,0.9282,58.89,1226
4,3,4,3,4,2,0.7206,0.9280,0.6283,0.7781,64.37,1364
4,3,4,3,7,4,0.7472,0.8737,0.5635,0.7186,65.69,1378
4,3,4,3,10,1,0.7060,0.8669,0.6893,0.7781,63.48,1331
4,3,4,3,10,5,0.7251,0.9229,0.5819,0.7524,66.08,1344
4,3,4,3,15,1,0.6209,0.8226,1.0522,0.9374,56.28,1235
4,3,4,4,3,5,0.7132,0.7261,0.8136,0.7698,65.95,1367
4,3,4,4,15,2,0.6287,0.8566,0.9714,0.9140,56.47,1245
4,3,4,4,15,3,0.6240,0.8645,0.9579,0.9112,58.99,1248
4,3,5,1,10,1,0.6773,0.9274,0.7781,0.8528,63.62,1311
4,3,5,2,6,10,0.6890,0.6833,0.9737,0.8285,61.92,1318
4,3,5,2,7,5,0.7326,0.9199,0.5687,0.7443,64.07,1373
4,3,5,3,7,1,0.7331,0.8151,0.6878,0.7514,64.38,1374
4,3,5,3,7,5,0.7475,0.6756,0.7930,0.7343,66.88,1390
4,3,5,4,15,1,0.6245,0.6912,1.0798,0.8855,58.60,1247
4,3,5,5,4,5,0.7461,0.6083,0.8388,0.7236,65.53,1397
4,3,5,5,5,1,0.7392,0.8568,0.6643,0.7606,64.78,1388
4,3,5,5,15,5,0.6321,0.9132,0.8911,0.9021,57.67,1257
4,3,6,1,6,10,0.6916,0.6744,0.9667,0.8205,64.13,1305
4,3,6,1,7,5,0.7228,0.8813,0.6023,0.7418,63.67,1355
4,3,6,1,10,3,0.7048,0.7127,0.8575,0.7851,62.15,1325
4,3,6,3,4,4,0.7483,0.6197,0.8590,0.7393,68.83,1389
4,3,6,3,5,2,0.7559,0.7326,0.6441,0.6884,66.08,1388
4,3,6,3,5,3,0.7519,0.7849,0.6858,0.7354,64.86,1395
4,3,6,3,6,1,0.7510,0.5235,0.9179,0.7207,64.50,1381
4,3,6,3,10,3,0.7131,0.6253,0.8869,0.7561,65.51,1359
4,3,6,4,4,5,0.7667,0.8032,0.6191,0.7112,67.96,1398
4,3,6,4,5,4,0.7781,0.7721,0.5722,0.6722,70.47,1410
4,3,6,4,6,3,0.7495,0.7645,0.7117,0.7381,68.69,1410
4,3,6,5,3,3,0.7354,0.9017,0.6102,0.7559,63.74,1388
4,3,6,5,3,5,0.7489,0.6722,0.7734,0.7228,67.51,1388
4,3,6,5,4,10,0.6902,0.7733,0.8129,0.7931,61.07,1337
4,3,6,5,15,2,0.6164,0.7245,1.1217,0.9231,57.31,1256
4,3,6,6,3,1,0.7303,0.6489,0.8657,0.7573,67.71,1369
4,3,6,6,3,3,0.7449,0.7581,0.7132,0.7357,67.17,1385
4,3,6,6,3,4,0.7488,0.8560,0.5406,0.6983,66.60,1387
4,3,6,6,4,1,0.7293,0.7991,0.7539,0.7765,67.04,1381
4,3,6,6,5,2,0.7453,0.5833,0.8368,0.7101,66.67,1400
4,3,6,6,5,5,0.7806,0.5599,0.7819,0.6709,67.92,1407
4,3,10,1,3,5,0.6643,0.8458,0.8729,0.8593,62.01,1289
4,3,10,1,5,1,0.6488,0.7274,1.0244,0.8759,57.64,1292
4,3,10,1,6,3,0.6829,0.8590,0.8026,0.8308,62.22,1303
4,3,10,1,10,3,0.6459,0.8311,0.8963,0.8637,62.23,1279
4,3,10,2,3,2,0.6793,0.6453,1.0072,0.8262,62.13,1301
4,3,10,2,5,2,0.6878,0.8082,0.8193,0.8137,64.57,1314
4,3,10,2,6,2,0.7035,0.6535,0.9459,0.7997,62.15,1316
4,3,10,3,5,3,0.7112,0.6287,0.9213,0.7750,64.95,1331
4,3,10,3,7,1,0.6759,0.9135,0.7843,0.8489,60.25,1319
4,3,10,4,4,10,0.6619,0.8365,0.9016,0.8690,63.04,1286
4,3,10,4,5,3,0.6972,0.9827,0.6414,0.8121,64.78,1339
4,3,10,5,10,10,0.6409,0.9034,0.8342,0.8688,57.72,1271
4,3,10,6,4,10,0.6402,0.6917,1.0497,0.8707,61.56,1286
4,3,10,6,10,3,0.6800,0.9723,0.7003,0.8363,59.64,1312
4,3,10,8,5,1,0.6865,0.9088,0.7647,0.8368,61.93,1307
4,3,10,8,5,5,0.6979,0.8442,0.7781,0.8111,63.10,1318
4,3,10,8,6,3,0.6905,0.7948,0.8382,0.8165,60.42,1320
4,3,10,8,6,10,0.6423,1.0024,0.7329,0.8676,61.25,1275
4,3,15,1,5,10,0.5287,1.1645,0.9548,1.0597,50.73,1135
4,3,15,1,7,2,0.5350,1.0742,0.9866,1.0304,50.14,1158
4,3,15,1,7,3,0.5478,0.9183,1.1235,1.0209,54.69,1161
4,3,15,2,4,1,0.5530,0.9325,1.0594,0.9959,51.20,1161
4,3,15,2,7,1,0.5563,1.0942,0.8873,0.9908,52.19,1164
4,3,15,3,6,3,0.5635,1.1967,0.8171,1.0069,53.76,1178
4,3,15,4,4,1,0.5396,1.1696,0.8837,1.0267,54.06,1172
4,3,15,4,6,2,0.5600,0.9059,1.0616,0.9838,52.73,1180
4,3,15,5,3,4,0.5580,1.1455,0.8096,0.9775,53.64,1175
4,3,15,5,4,5,0.5650,1.1359,0.8405,0.9882,53.69,1180
4,3,15,5,7,10,0.5402,1.1481,0.8571,1.0026,53.01,1155
4,3,15,5,10,1,0.5422,1.1321,0.9349,1.0335,50.80,1162
4,3,15,5,10,2,0.5542,1.1592,0.8594,1.0093,55.47,1165
4,3,15,6,5,1,0.5567,1.1246,0.8310,0.9778,55.94,1175
4,3,15,6,10,2,0.5512,0.9643,1.0201,0.9922,52.96,1164
4,3,15,8,6,5,0.5544,0.9038,1.0977,1.0007,55.47,1171
4,3,20,1,3,10,0.4122,1.2845,1.0585,1.1715,42.52,988
4,3,20,1,6,1,0.4220,0.9778,1.3473,1.1626,47.00,1005
4,3,20,1,6,10,0.4021,1.1197,1.2966,1.2081,43.25,993
4,3,20,1,7,10,0.4174,1.2453,1.0590,1.1521,47.27,992
4,3,20,2,5,10,0.4178,1.0838,1.3132,1.1985,47.51,998
4,3,20,2,7,1,0.4302,1.2821,1.0409,1.1615,48.03,1011
4,3,20,2,7,3,0.4398,0.9740,1.3178,1.1459,46.68,1014
4,3,20,2,7,10,0.4162,1.0287,1.3411,1.1849,42.80,998
4,3,20,2,10,1,0.4257,1.1827,1.1253,1.1540,47.42,1002
4,3,20,2,15,10,0.3788,1.0662,1.3705,1.2184,44.64,955
4,3,20,3,5,2,0.4172,1.0106,1.3791,1.1949,45.38,1017
4,3,20,3,10,3,0.4338,1.1078,1.2451,1.1765,45.09,1010
4,3,20,4,3,5,0.4235,0.9630,1.3264,1.1447,45.51,1016
4,3,20,4,4,10,0.4213,1.0991,1.2753,1.1872,46.11,1003
4,3,20,4,10,2,0.4264,1.1681,1.1257,1.1469,44.26,1011
4,3,20,4,10,3,0.4148,0.9851,1.3731,1.1791,42.61,1012
4,3,20,5,10,3,0.4094,1.0314,1.3006,1.1660,44.80,1013
4,3,20,5,10,10,0.4245,1.0062,1.3045,1.1553,44.71,997
4,3,20,6,10,4,0.4210,0.9858,1.3101,1.1479,45.82,1013
4,3,20,8,3,4,0.4254,1.3389,1.0007,1.1698,46.09,1010
4,3,20,8,7,5,0.4246,1.1999,1.0890,1.1444,47.01,1014
4,5,3,1,10,1,0.6491,1.0445,0.7497,0.8971,62.39,1295
4,5,3,2,15,4,0.6121,0.7823,1.0906,0.9365,55.75,1230
4,5,3,3,3,2,0.7154,0.7263,0.8018,0.7641,65.17,1344
4,5,3,3,5,3,0.7343,0.6993,0.8330,0.7661,68.03,1367
4,5,3,3,5,5,0.7142,0.8330,0.7031,0.7681,65.80,1367
4,5,4,1,15,4,0.5932,0.8083,1.1324,0.9704,54.58,1229
4,5,4,2,3,2,0.7073,0.9471,0.5976,0.7723,64.21,1348
4,5,4,2,6,1,0.7210,0.8155,0.7555,0.7855,64.83,1359
4,5,4,2,6,3,0.7467,0.8065,0.5993,0.7029,64.73,1373
4,5,4,2,6,10,0.6667,0.9234,0.7502,0.8368,62.35,1317
4,5,4,2,7,3,0.7373,0.5732,0.9357,0.7544,65.62,1371
4,5,4,3,5,4,0.7646,0.5925,0.8506,0.7216,70.15,1391
4,5,4,4,4,1,0.7376,0.6263,0.8072,0.7168,67.86,1375
4,5,4,4,5,10,0.6973,0.7674,0.8450,0.8062,64.53,1336
4,5,5,1,3,1,0.6920,0.8281,0.8302,0.8291,61.02,1332
4,5,5,1,7,3,0.7124,0.7071,0.8502,0.7786,62.83,1361
4,5,5,1,15,5,0.6149,0.8608,0.9634,0.9121,56.70,1234
4,5,5,2,7,1,0.7333,0.6221,0.8679,0.7450,64.24,1369
4,5,5,4,15,1,0.6470,0.9973,0.7368,0.8671,62.27,1253
4,5,5,4,15,4,0.6360,0.9843,0.8181,0.9012,60.55,1263
4,5,5,5,4,2,0.7627,0.8940,0.5173,0.7056,66.82,1404
4,5,5,5,5,10,0.6957,0.6963,0.8963,0.7963,64.76,1349
4,5,5,5,6,4,0.7767,0.6122,0.7546,0.6834,69.22,1428
4,5,5,5,10,1,0.7060,0.6912,0.8427,0.7669,62.69,1363
4,5,5,5,10,4,0.7440,0.6162,0.8542,0.7352,64.08,1380
4,5,6,1,3,1,0.7136,0.9450,0.5827,0.7639,66.13,1335
4,5,6,1,5,4,0.7284,0.6437,0.8778,0.7607,67.59,1367
4,5,6,1,6,3,0.7271,0.8943,0.6384,0.7664,66.73,1367
4,5,6,1,7,1,0.7324,0.6135,0.8363,0.7249,65.94,1351
4,5,6,2,4,1,0.7412,0.7924,0.6855,0.7390,65.22,1366
4,5,6,2,5,3,0.7527,0.6114,0.8480,0.7297,66.05,1389
4,5,6,2,5,4,0.7625,0.9004,0.5062,0.7033,67.71,1391
4,5,6,2,5,5,0.7311,0.8014,0.7033,0.7523,68.01,1389
4,5,6,3,4,1,0.7311,0.5878,0.9461,0.7669,67.65,1383
4,5,6,3,5,3,0.7802,0.5301,0.8344,0.6823,70.79,1409
4,5,6,3,6,4,0.7819,0.6837,0.6401,0.6619,71.31,1415
4,5,6,4,7,4,0.7892,0.8051,0.5427,0.6739,72.07,1426
4,5,6,5,5,5,0.7697,0.7029,0.6756,0.6893,69.31,1428
4,5,10,1,3,5,0.6600,0.7494,1.0051,0.8773,63.13,1297
4,5,10,1,6,1,0.6779,0.8714,0.7499,0.8107,59.57,1301
4,5,10,3,3,2,0.6905,0.7158,0.8914,0.8036,64.00,1321
4,5,10,4,4,4,0.6892,0.7054,0.8856,0.7955,63.45,1344
4,5,10,4,5,5,0.7237,0.8542,0.6376,0.7459,62.74,1348
4,5,10,5,5,5,0.7155,0.8376,0.7498,0.7937,63.06,1351
4,5,10,5,6,10,0.6751,0.6431,0.9819,0.8125,60.09,1302
4,5,10,6,5,3,0.7052,0.6516,0.9069,0.7792,63.51,1348
4,5,10,6,10,4,0.6889,0.9945,0.6807,0.8376,62.83,1321
4,5,10,6,15,1,0.5995,1.1068,0.7911,0.9489,56.42,1220
4,5,10,8,6,4,0.7025,0.7890,0.8106,0.7998,64.99,1330
4,5,10,8,6,10,0.6516,0.7933,0.9858,0.8896,60.54,1282
4,5,15,1,3,1,0.5397,1.0227,1.0514,1.0371,51.30,1152
4,5,15,1,3,3,0.5366,0.8987,1.1672,1.0329,53.91,1158
4,5,15,2,6,5,0.5690,1.0517,0.9055,0.9786,55.33,1176
4,5,15,3,4,5,0.5672,0.8707,1.0883,0.9795,53.19,1179
4,5,15,3,10,2,0.5512,0.9467,1.1042,1.0254,51.27,1165
4,5,15,4,4,5,0.5798,1.0178,0.8896,0.9537,53.80,1183
4,5,15,5,6,2,0.5621,0.8843,1.0640,0.9742,56.27,1186
4,5,15,5,6,4,0.5765,0.8486,1.1382,0.9934,55.92,1189
4,5,15,5,6,10,0.5586,1.1639,0.8101,0.9870,52.97,1161
4,5,15,6,3,10,0.5462,1.0505,1.0255,1.0380,51.23,1151
4,5,15,8,5,10,0.5380,1.1159,0.9067,1.0113,53.29,1148
4,5,15,8,7,10,0.5337,0.9689,1.1092,1.0390,54.20,1148
4,5,20,2,3,2,0.4244,0.9847,1.3651,1.1749,46.82,1011
4,5,20,2,3,10,0.4085,1.0357,1.3690,1.2024,42.31,996
4,5,20,2,4,2,0.4359,1.0071,1.2763,1.1417,48.38,1014
4,5,20,2,7,4,0.4243,1.2856,1.0989,1.1922,44.12,1018
4,5,20,2,15,10,0.3806,1.2729,1.1979,1.2354,42.26,958
4,5,20,3,6,4,0.4320,0.9793,1.3714,1.1753,46.61,1023
4,5,20,3,6,5,0.4308,1.0301,1.2655,1.1478,44.96,1022
4,5,20,4,3,10,0.4002,1.2055,1.2351,1.2203,45.99,1003
4,5,20,4,4,3,0.4294,1.0660,1.2170,1.1415,47.42,1022
4,5,20,4,5,2,0.4275,1.1122,1.2637,1.1880,44.56,1023
4,5,20,5,5,4,0.4181,1.1874,1.1539,1.1707,44.58,1025
4,5,20,5,6,4,0.4446,0.9472,1.2973,1.1222,44.58,1026
4,5,20,5,15,2,0.3892,1.3282,1.0478,1.1880,43.00,978
4,5,20,6,6,4,0.4190,1.3809,1.0151,1.1980,42.82,1025
4,5,20,6,10,2,0.4396,1.2729,0.9857,1.1293,45.88,1014
4,5,20,6,15,3,0.3991,1.1554,1.1911,1.1733,42.01,978
4,5,20,8,3,5,0.4213,1.3717,1.0161,1.1939,43.34,1012
4,5,20,8,5,1,0.4228,1.3199,1.0530,1.1865,46.39,1013
4,10,3,1,4,4,0.6399,0.7254,1.0562,0.8908,60.08,1279
4,10,3,1,4,5,0.6540,0.6821,1.0419,0.8620,62.72,1278
4,10,3,2,7,4,0.6695,0.9056,0.7879,0.8467,60.81,1298
4,10,3,2,10,1,0.6368,0.6753,1.0728,0.8741,61.13,1266
4,10,3,2,15,3,0.5872,0.8527,1.1170,0.9849,56.93,1195
4,10,3,3,4,1,0.6513,0.8679,0.8313,0.8496,60.26,1293
4,10,4,1,4,1,0.6685,0.9308,0.7868,0.8588,62.00,1282
4,10,4,1,4,10,0.6331,0.8203,1.0081,0.9142,58.60,1252
4,10,4,1,6,4,0.6639,0.7055,0.9913,0.8484,61.53,1299
4,10,4,1,7,1,0.6647,0.9378,0.7449,0.8414,60.46,1286
4,10,4,1,7,2,0.6591,0.9866,0.7082,0.8474,63.03,1292
4,10,4,2,3,5,0.6615,0.8483,0.8216,0.8350,58.30,1299
4,10,4,2,4,2,0.6747,0.9163,0.7543,0.8353,59.68,1303
4,10,4,2,5,4,0.6765,0.6685,1.0241,0.8463,63.64,1313
4,10,4,2,10,5,0.6701,0.9986,0.7311,0.8649,61.96,1288
4,10,4,3,3,1,0.6702,0.8736,0.8306,0.8521,59.93,1300
4,10,4,3,5,2,0.6757,0.7438,0.8784,0.8111,62.41,1320
4,10,4,3,7,4,0.7052,0.6452,0.9456,0.7954,64.87,1326
4,10,4,4,4,2,0.6991,0.8704,0.6911,0.7807,62.96,1322
4,10,5,1,3,3,0.6582,0.7575,1.0002,0.8789,58.63,1292
4,10,5,2,15,1,0.5998,1.0376,0.8265,0.9320,54.61,1204
4,10,5,2,15,2,0.5861,1.1583,0.7698,0.9640,58.07,1208
4,10,5,3,5,2,0.6947,0.8763,0.7169,0.7966,63.44,1330
4,10,5,3,6,10,0.6491,0.9286,0.7965,0.8626,61.65,1289
4,10,5,3,15,1,0.5940,1.1027,0.7828,0.9428,57.33,1211
4,10,5,4,4,5,0.6948,0.8548,0.7859,0.8204,63.47,1337
4,10,5,4,10,3,0.6926,0.7113,0.8859,0.7986,64.45,1315
4,10,5,5,5,10,0.6634,0.8091,0.8449,0.8270,60.57,1296
4,10,5,5,7,4,0.7072,0.6188,0.9552,0.7870,64.30,1347
4,10,6,1,4,4,0.6834,0.6457,1.0438,0.8448,60.16,1304
4,10,6,2,5,3,0.6898,0.6989,0.8877,0.7933,63.51,1325
4,10,6,2,15,4,0.6056,1.0468,0.8658,0.9563,59.13,1214
4,10,6,2,15,10,0.5677,0.8466,1.0778,0.9622,54.91,1183
4,10,6,3,10,2,0.6713,1.0109,0.6323,0.8216,63.50,1307
4,10,6,4,7,1,0.6916,0.8763,0.7415,0.8089,64.98,1333
4,10,6,5,4,3,0.6881,0.8922,0.7835,0.8379,64.42,1343
4,10,6,6,5,2,0.7168,0.6359,0.8895,0.7627,66.88,1341
4,10,6,6,7,4,0.7106,0.9224,0.6444,0.7834,66.53,1348
4,10,10,1,4,4,0.6293,1.1073,0.7343,0.9208,56.95,1261
4,10,10,1,10,5,0.6216,0.7428,1.0598,0.9013,56.79,1244
4,10,10,2,3,1,0.6254,0.7373,1.0821,0.9097,57.44,1258
4,10,10,2,3,4,0.6492,0.8249,0.9640,0.8945,61.49,1268
4,10,10,2,4,3,0.6469,1.0304,0.7034,0.8669,59.56,1274
4,10,10,2,5,2,0.6323,0.7866,0.9994,0.8930,57.82,1275
4,10,10,2,7,1,0.6277,1.0058,0.8006,0.9032,57.33,1269
4,10,10,2,7,10,0.6208,0.8238,1.0451,0.9345,58.03,1240
4,10,10,3,6,1,0.6645,0.8357,0.8968,0.8663,60.24,1280
4,10,10,4,4,3,0.6592,0.7796,0.8969,0.8383,62.14,1290
4,10,10,4,5,10,0.6434,0.7447,1.0446,0.8946,61.99,1255
4,10,10,5,3,3,0.6488,0.9943,0.7294,0.8619,58.06,1285
4,10,10,5,7,10,0.6217,0.9300,0.9096,0.9198,56.90,1257
4,10,10,6,3,4,0.6588,0.9419,0.7846,0.8633,62.91,1284
4,10,10,6,5,10,0.6134,1.0478,0.7839,0.9159,55.89,1255
4,10,10,8,10,3,0.6176,0.7610,1.1153,0.9381,55.84,1257
4,10,15,1,5,5,0.5264,1.0400,1.0596,1.0498,52.69,1138
4,10,15,1,6,2,0.5376,1.1348,0.9681,1.0515,54.93,1137
4,10,15,2,3,2,0.5309,0.8752,1.2309,1.0531,52.65,1137
4,10,15,2,4,1,0.5278,1.1435,0.9328,1.0382,53.79,1138
4,10,15,2,7,5,0.5267,0.9786,1.0878,1.0332,49.97,1147
4,10,15,3,10,2,0.5441,0.8788,1.1174,0.9981,50.59,1137
4,10,15,3,15,2,0.4833,1.1850,1.0534,1.1192,51.54,1085
4,10,15,6,5,1,0.5520,1.1743,0.8740,1.0242,53.12,1151
4,10,15,6,7,1,0.5353,0.8591,1.1806,1.0198,52.20,1151
4,10,15,6,10,5,0.5292,0.9854,1.0494,1.0174,53.65,1143
4,10,15,8,6,2,0.5352,0.9666,1.0591,1.0128,51.69,1145
4,10,15,8,7,1,0.5421,1.1082,0.9289,1.0186,54.17,1141
4,10,15,8,10,5,0.5267,1.1693,0.9039,1.0366,54.12,1133
4,10,20,1,3,1,0.3997,1.3560,1.0584,1.2072,45.26,986
4,10,20,2,3,5,0.4027,1.2064,1.1804,1.1934,43.77,995
4,10,20,3,7,2,0.4141,1.1036,1.2827,1.1931,44.66,1002
4,10,20,4,3,5,0.4185,1.1570,1.1600,1.1585,44.93,1001
4,10,20,4,10,2,0.4099,1.0608,1.3390,1.1999,46.51,996
4,10,20,4,10,10,0.3983,1.2472,1.1281,1.1876,43.54,982
4,10,20,5,15,2,0.3894,1.1248,1.3321,1.2284,44.98,962
4,10,20,6,5,5,0.4124,1.3122,1.0785,1.1954,42.43,1006
4,10,20,6,15,3,0.3815,1.0894,1.3000,1.1947,43.54,962
4,10,20,8,5,4,0.4051,1.3851,1.0164,1.2008,43.79,1000
4,20,3,1,3,4,0.4452,1.2536,1.0058,1.1297,46.24,1049
4,20,3,1,4,1,0.4452,1.2663,1.0315,1.1489,46.39,1047
4,20,3,1,7,3,0.4690,1.1955,1.0186,1.1071,48.68,1053
4,20,3,1,10,10,0.4478,1.0142,1.2740,1.1441,48.41,1026
4,20,3,1,15,10,0.3972,1.0617,1.3590,1.2103,44.08,988
4,20,3,2,10,10,0.4444,1.0447,1.2517,1.1482,46.34,1032
4,20,3,3,4,5,0.4731,0.9867,1.2207,1.1037,47.36,1063
4,20,3,3,4,10,0.4410,1.0196,1.2643,1.1419,48.95,1044
4,20,3,3,10,3,0.4541,1.1925,1.0459,1.1192,45.38,1055
4,20,3,3,10,10,0.4452,1.1492,1.1184,1.1338,45.30,1036
4,20,4,1,3,2,0.4496,1.1758,1.1397,1.1577,47.44,1053
4,20,4,1,10,1,0.4425,1.0296,1.2982,1.1639,47.69,1045
4,20,4,1,10,10,0.4541,1.0006,1.2272,1.1139,49.67,1031
4,20,4,2,4,10,0.4474,0.9595,1.3072,1.1334,46.65,1045
4,20,4,2,7,5,0.4716,1.1121,1.0635,1.0878,47.95,1066
4,20,4,2,15,5,0.4254,1.0039,1.3297,1.1668,48.06,1015
4,20,4,3,4,2,0.4593,0.9879,1.2297,1.1088,48.24,1067
4,20,4,4,7,5,0.4695,1.1569,1.0891,1.1230,47.74,1074
4,20,5,1,3,3,0.4738,1.0527,1.1164,1.0846,48.69,1058
4,20,5,1,6,1,0.4654,1.1227,1.0705,1.0966,47.07,1060
